id_producto_cliente,id_cliente,nombre_producto_servicio,categoria,fecha_adquisicion,estado_producto
8774,5253,soporte_premium,servicio,2024-07-02,activo
8775,5254,seguro_dispositivo,adicional,2024-10-26,activo
8776,5254,internet_hogar,hogar,2026-04-01,cancelado
8777,5255,streaming_bundle,adicional,2025-02-26,activo
8778,5255,plan_empresarial,empresa,2024-07-22,activo
8779,5256,streaming_bundle,adicional,2024-08-23,activo
8780,5257,streaming_bundle,adicional,2025-04-28,activo
8781,5257,internet_hogar,hogar,2025-09-21,suspendido
8782,5258,internet_hogar,hogar,2025-12-03,activo
8783,5258,streaming_bundle,adicional,2025-01-24,activo
8784,5259,plan_empresarial,empresa,2024-12-10,suspendido
8785,5259,seguro_dispositivo,adicional,2026-01-03,cancelado
8786,5259,plan_movil,movil,2025-08-18,activo
8787,5259,streaming_bundle,adicional,2024-12-18,suspendido
8788,5260,internet_hogar,hogar,2025-08-06,activo
8789,5261,plan_movil,movil,2024-12-03,suspendido
8790,5262,internet_hogar,hogar,2025-04-29,activo
8791,5262,plan_movil,movil,2024-06-18,activo
8792,5263,soporte_premium,servicio,2025-05-26,activo
8793,5264,internet_hogar,hogar,2025-03-16,suspendido
8794,5265,seguro_dispositivo,adicional,2024-10-22,activo
8795,5266,soporte_premium,servicio,2026-01-22,suspendido
8796,5266,plan_empresarial,empresa,2024-09-20,suspendido
8797,5266,seguro_dispositivo,adicional,2024-11-12,activo
8798,5267,plan_movil,movil,2025-05-11,activo
8799,5268,streaming_bundle,adicional,2024-11-12,activo
8800,5268,soporte_premium,servicio,2025-03-10,activo
8801,5269,soporte_premium,servicio,2025-01-11,activo
8802,5269,seguro_dispositivo,adicional,2025-06-15,activo
8803,5270,television,hogar,2024-12-27,activo
8804,5271,streaming_bundle,adicional,2025-07-26,activo
8805,5272,plan_movil,movil,2024-11-06,activo
8806,5273,television,hogar,2025-08-01,activo
8807,5274,seguro_dispositivo,adicional,2024-08-14,cancelado
8808,5274,plan_movil,movil,2025-01-12,activo
8809,5275,streaming_bundle,adicional,2025-08-30,activo
8810,5276,seguro_dispositivo,adicional,2025-10-17,activo
8811,5276,plan_movil,movil,2025-03-07,activo
8812,5277,seguro_dispositivo,adicional,2024-06-16,activo
8813,5277,plan_empresarial,empresa,2025-11-24,activo
8814,5277,plan_movil,movil,2025-06-24,activo
8815,5277,soporte_premium,servicio,2025-12-05,activo
8816,5278,plan_movil,movil,2024-10-20,activo
8817,5279,streaming_bundle,adicional,2025-12-11,activo
8818,5280,internet_hogar,hogar,2024-11-10,activo
8819,5280,plan_movil,movil,2024-11-08,activo
8820,5280,soporte_premium,servicio,2025-09-05,activo
8821,5281,soporte_premium,servicio,2024-09-24,suspendido
8822,5282,soporte_premium,servicio,2025-06-10,suspendido
8823,5282,television,hogar,2025-05-28,suspendido
8824,5282,seguro_dispositivo,adicional,2025-03-27,activo
8825,5283,seguro_dispositivo,adicional,2024-12-01,activo
8826,5284,television,hogar,2024-12-17,activo
8827,5284,plan_movil,movil,2026-01-28,activo
8828,5284,streaming_bundle,adicional,2024-07-08,activo
8829,5284,seguro_dispositivo,adicional,2026-02-14,activo
8830,5285,television,hogar,2025-03-09,activo
8831,5286,plan_empresarial,empresa,2025-07-09,activo
8832,5287,streaming_bundle,adicional,2026-01-12,activo
8833,5288,internet_hogar,hogar,2024-10-15,activo
8834,5288,plan_movil,movil,2025-09-27,cancelado
8835,5289,television,hogar,2024-11-22,activo
8836,5290,streaming_bundle,adicional,2025-01-22,activo
8837,5291,soporte_premium,servicio,2025-06-20,activo
8838,5291,plan_movil,movil,2025-12-12,suspendido
8839,5292,plan_movil,movil,2026-01-17,activo
8840,5292,seguro_dispositivo,adicional,2025-12-31,activo
8841,5293,television,hogar,2025-09-07,activo
8842,5294,television,hogar,2025-11-02,activo
8843,5295,internet_hogar,hogar,2024-07-13,activo
8844,5295,television,hogar,2025-07-11,activo
8845,5296,seguro_dispositivo,adicional,2024-12-08,activo
8846,5297,internet_hogar,hogar,2025-11-16,activo
8847,5298,streaming_bundle,adicional,2025-09-20,suspendido
8848,5299,television,hogar,2024-10-02,activo
8849,5299,plan_empresarial,empresa,2024-08-06,activo
8850,5300,television,hogar,2026-02-05,activo
8851,5301,internet_hogar,hogar,2025-02-05,activo
8852,5301,television,hogar,2024-07-03,activo
8853,5302,plan_empresarial,empresa,2025-11-02,activo
8854,5303,soporte_premium,servicio,2025-05-24,activo
8855,5303,plan_movil,movil,2025-02-14,activo
8856,5304,plan_empresarial,empresa,2024-08-01,activo
8857,5304,streaming_bundle,adicional,2024-07-28,activo
8858,5304,television,hogar,2024-08-30,activo
8859,5305,streaming_bundle,adicional,2024-11-13,activo
8860,5305,soporte_premium,servicio,2024-09-18,activo
8861,5306,television,hogar,2024-12-11,activo
8862,5307,plan_empresarial,empresa,2024-10-16,activo
8863,5307,television,hogar,2025-05-05,activo
8864,5307,seguro_dispositivo,adicional,2024-09-27,activo
8865,5308,plan_movil,movil,2025-09-22,activo
8866,5309,plan_empresarial,empresa,2025-11-24,activo
8867,5310,internet_hogar,hogar,2025-07-28,activo
8868,5311,soporte_premium,servicio,2026-01-17,activo
8869,5311,plan_empresarial,empresa,2024-09-01,activo
8870,5311,streaming_bundle,adicional,2026-02-26,activo
8871,5311,television,hogar,2024-08-28,activo
8872,5312,internet_hogar,hogar,2025-01-05,activo
8873,5313,streaming_bundle,adicional,2025-11-27,activo
8874,5313,soporte_premium,servicio,2026-03-26,activo
8875,5314,seguro_dispositivo,adicional,2025-03-03,activo
8876,5315,plan_empresarial,empresa,2025-03-10,activo
8877,5316,plan_empresarial,empresa,2024-11-04,cancelado
8878,5316,plan_movil,movil,2024-06-25,activo
8879,5317,seguro_dispositivo,adicional,2025-08-22,activo
8880,5317,internet_hogar,hogar,2024-11-05,suspendido
8881,5318,streaming_bundle,adicional,2026-03-23,activo
8882,5318,plan_empresarial,empresa,2026-02-22,suspendido
8883,5318,seguro_dispositivo,adicional,2024-06-14,activo
8884,5319,internet_hogar,hogar,2025-09-11,activo
8885,5319,plan_empresarial,empresa,2025-01-13,activo
8886,5319,soporte_premium,servicio,2026-01-17,activo
8887,5319,seguro_dispositivo,adicional,2025-02-11,activo
8888,5320,soporte_premium,servicio,2025-10-30,activo
8889,5320,seguro_dispositivo,adicional,2025-12-12,activo
8890,5321,internet_hogar,hogar,2026-04-01,activo
8891,5321,streaming_bundle,adicional,2026-01-19,suspendido
8892,5321,television,hogar,2025-06-21,activo
8893,5322,seguro_dispositivo,adicional,2025-01-18,activo
8894,5323,television,hogar,2025-11-27,suspendido
8895,5323,plan_empresarial,empresa,2025-08-27,suspendido
8896,5323,plan_movil,movil,2025-01-02,activo
8897,5324,soporte_premium,servicio,2025-09-22,activo
8898,5325,streaming_bundle,adicional,2025-02-08,activo
8899,5325,soporte_premium,servicio,2025-10-27,activo
8900,5326,plan_empresarial,empresa,2025-02-01,activo
8901,5327,internet_hogar,hogar,2026-01-07,cancelado
8902,5328,seguro_dispositivo,adicional,2025-10-07,activo
8903,5329,streaming_bundle,adicional,2026-03-29,activo
8904,5329,seguro_dispositivo,adicional,2024-11-20,activo
8905,5330,streaming_bundle,adicional,2024-09-24,activo
8906,5331,seguro_dispositivo,adicional,2025-11-22,activo
8907,5332,soporte_premium,servicio,2025-10-19,suspendido
8908,5332,television,hogar,2025-09-01,cancelado
8909,5333,plan_movil,movil,2026-03-26,suspendido
8910,5334,streaming_bundle,adicional,2025-02-20,activo
8911,5335,plan_empresarial,empresa,2024-10-13,activo
8912,5336,plan_movil,movil,2025-11-09,suspendido
8913,5336,internet_hogar,hogar,2025-01-04,activo
8914,5337,seguro_dispositivo,adicional,2025-09-07,activo
8915,5338,streaming_bundle,adicional,2025-08-13,activo
8916,5338,soporte_premium,servicio,2025-05-22,activo
8917,5338,television,hogar,2024-07-17,activo
8918,5339,plan_empresarial,empresa,2025-07-30,activo
8919,5339,internet_hogar,hogar,2025-11-26,activo
8920,5340,streaming_bundle,adicional,2025-11-22,cancelado
8921,5341,seguro_dispositivo,adicional,2025-06-12,activo
8922,5342,soporte_premium,servicio,2025-02-03,activo
8923,5342,streaming_bundle,adicional,2026-04-05,activo
8924,5343,streaming_bundle,adicional,2026-03-17,activo
8925,5344,plan_movil,movil,2025-07-06,activo
8926,5344,television,hogar,2025-01-29,activo
8927,5345,internet_hogar,hogar,2025-11-08,activo
8928,5345,plan_movil,movil,2025-08-27,activo
8929,5346,seguro_dispositivo,adicional,2026-04-05,activo
8930,5346,plan_empresarial,empresa,2024-09-13,activo
8931,5347,soporte_premium,servicio,2024-12-03,suspendido
8932,5348,internet_hogar,hogar,2025-09-05,activo
8933,5349,plan_empresarial,empresa,2025-12-05,activo
8934,5350,streaming_bundle,adicional,2026-03-18,activo
8935,5351,plan_empresarial,empresa,2026-02-12,activo
8936,5352,seguro_dispositivo,adicional,2024-09-02,suspendido
8937,5352,plan_movil,movil,2025-04-01,suspendido
8938,5352,streaming_bundle,adicional,2025-02-06,suspendido
8939,5353,television,hogar,2024-11-27,activo
8940,5354,television,hogar,2024-12-23,activo
8941,5354,streaming_bundle,adicional,2025-02-27,suspendido
8942,5354,internet_hogar,hogar,2024-12-05,activo
8943,5355,seguro_dispositivo,adicional,2025-03-08,activo
8944,5356,plan_empresarial,empresa,2025-06-17,activo
8945,5356,plan_movil,movil,2024-07-15,activo
8946,5356,internet_hogar,hogar,2025-02-14,activo
8947,5357,streaming_bundle,adicional,2025-08-28,activo
8948,5357,soporte_premium,servicio,2026-01-03,activo
8949,5357,plan_empresarial,empresa,2026-02-01,activo
8950,5357,seguro_dispositivo,adicional,2025-08-16,activo
8951,5358,streaming_bundle,adicional,2026-03-23,activo
8952,5358,seguro_dispositivo,adicional,2024-08-22,activo
8953,5359,plan_movil,movil,2025-08-08,activo
8954,5360,streaming_bundle,adicional,2025-10-21,activo
8955,5360,television,hogar,2025-01-18,activo
8956,5361,streaming_bundle,adicional,2025-11-23,activo
8957,5361,plan_empresarial,empresa,2025-12-02,suspendido
8958,5362,streaming_bundle,adicional,2024-12-23,activo
8959,5362,plan_empresarial,empresa,2024-06-24,activo
8960,5363,internet_hogar,hogar,2024-07-02,suspendido
8961,5364,streaming_bundle,adicional,2024-10-14,activo
8962,5365,television,hogar,2025-09-28,suspendido
8963,5366,soporte_premium,servicio,2025-12-22,activo
8964,5366,internet_hogar,hogar,2025-03-23,activo
8965,5367,plan_movil,movil,2025-04-20,activo
8966,5368,seguro_dispositivo,adicional,2024-11-20,activo
8967,5369,plan_empresarial,empresa,2026-02-03,activo
8968,5370,plan_movil,movil,2024-07-14,activo
8969,5371,plan_empresarial,empresa,2024-12-09,suspendido
8970,5371,seguro_dispositivo,adicional,2024-06-07,activo
8971,5372,plan_movil,movil,2025-05-13,activo
8972,5372,television,hogar,2024-10-08,activo
8973,5373,soporte_premium,servicio,2026-01-04,activo
8974,5374,plan_movil,movil,2024-08-10,activo
8975,5375,internet_hogar,hogar,2025-06-24,activo
8976,5375,seguro_dispositivo,adicional,2025-12-30,activo
8977,5375,plan_empresarial,empresa,2025-04-08,activo
8978,5376,plan_movil,movil,2026-02-19,activo
8979,5376,streaming_bundle,adicional,2026-03-19,suspendido
8980,5376,internet_hogar,hogar,2025-04-17,activo
8981,5377,soporte_premium,servicio,2024-08-12,activo
8982,5378,streaming_bundle,adicional,2024-11-14,activo
8983,5379,soporte_premium,servicio,2025-12-13,activo
8984,5379,streaming_bundle,adicional,2024-08-16,activo
8985,5380,plan_movil,movil,2025-06-24,activo
8986,5381,soporte_premium,servicio,2026-03-05,activo
8987,5382,seguro_dispositivo,adicional,2025-08-12,activo
8988,5383,soporte_premium,servicio,2025-05-23,activo
8989,5383,television,hogar,2025-07-25,activo
8990,5383,plan_empresarial,empresa,2025-02-08,suspendido
8991,5383,seguro_dispositivo,adicional,2024-09-21,activo
8992,5384,seguro_dispositivo,adicional,2024-12-09,activo
8993,5384,soporte_premium,servicio,2024-11-13,activo
8994,5384,plan_movil,movil,2024-11-21,activo
8995,5384,internet_hogar,hogar,2025-10-28,activo
8996,5385,streaming_bundle,adicional,2025-11-25,activo
8997,5386,seguro_dispositivo,adicional,2025-12-22,activo
8998,5387,plan_empresarial,empresa,2024-10-01,suspendido
8999,5388,seguro_dispositivo,adicional,2025-08-14,suspendido
9000,5389,soporte_premium,servicio,2025-06-10,activo
9001,5390,streaming_bundle,adicional,2024-09-10,activo
9002,5391,seguro_dispositivo,adicional,2025-05-16,suspendido
9003,5391,streaming_bundle,adicional,2024-12-18,suspendido
9004,5391,television,hogar,2025-01-26,activo
9005,5391,plan_movil,movil,2025-10-08,activo
9006,5392,internet_hogar,hogar,2026-01-20,activo
9007,5393,television,hogar,2024-08-21,activo
9008,5393,internet_hogar,hogar,2024-06-28,activo
9009,5393,soporte_premium,servicio,2025-01-13,activo
9010,5394,internet_hogar,hogar,2024-06-17,activo
9011,5394,seguro_dispositivo,adicional,2024-07-03,activo
9012,5394,plan_movil,movil,2024-09-14,activo
9013,5395,soporte_premium,servicio,2026-01-05,activo
9014,5396,seguro_dispositivo,adicional,2025-10-05,activo
9015,5397,plan_movil,movil,2024-09-03,cancelado
9016,5398,internet_hogar,hogar,2024-10-21,suspendido
9017,5399,internet_hogar,hogar,2026-04-09,activo
9018,5399,seguro_dispositivo,adicional,2024-11-23,activo
9019,5399,television,hogar,2026-03-09,activo
9020,5400,soporte_premium,servicio,2025-12-16,activo
9021,5401,soporte_premium,servicio,2024-11-11,activo
9022,5401,seguro_dispositivo,adicional,2024-11-26,activo
9023,5401,internet_hogar,hogar,2025-12-18,cancelado
9024,5401,television,hogar,2024-12-11,suspendido
9025,5402,television,hogar,2024-08-19,activo
9026,5403,seguro_dispositivo,adicional,2024-08-01,activo
9027,5403,plan_movil,movil,2024-08-31,activo
9028,5404,television,hogar,2025-12-29,activo
9029,5405,plan_movil,movil,2025-01-03,activo
9030,5405,plan_empresarial,empresa,2024-12-12,activo
9031,5406,internet_hogar,hogar,2024-07-31,cancelado
9032,5406,television,hogar,2025-12-16,activo
9033,5407,plan_empresarial,empresa,2026-02-04,suspendido
9034,5408,streaming_bundle,adicional,2025-10-08,activo
9035,5409,soporte_premium,servicio,2025-09-11,activo
9036,5410,internet_hogar,hogar,2025-09-12,suspendido
9037,5411,television,hogar,2024-09-01,activo
9038,5412,soporte_premium,servicio,2025-03-10,cancelado
9039,5413,soporte_premium,servicio,2026-01-04,activo
9040,5413,internet_hogar,hogar,2024-10-03,activo
9041,5413,television,hogar,2024-12-13,activo
9042,5414,plan_empresarial,empresa,2024-07-20,activo
9043,5414,television,hogar,2025-09-08,activo
9044,5414,seguro_dispositivo,adicional,2025-09-16,activo
9045,5415,plan_movil,movil,2025-12-11,cancelado
9046,5416,soporte_premium,servicio,2025-05-16,activo
9047,5416,streaming_bundle,adicional,2025-09-18,cancelado
9048,5417,streaming_bundle,adicional,2025-06-28,activo
9049,5417,soporte_premium,servicio,2025-09-02,activo
9050,5418,plan_empresarial,empresa,2024-07-05,activo
9051,5419,seguro_dispositivo,adicional,2025-07-05,activo
9052,5419,plan_empresarial,empresa,2025-11-06,cancelado
9053,5420,plan_movil,movil,2025-03-12,activo
9054,5420,plan_empresarial,empresa,2025-05-03,cancelado
9055,5420,internet_hogar,hogar,2025-07-19,activo
9056,5421,soporte_premium,servicio,2024-08-09,activo
9057,5422,plan_movil,movil,2026-03-07,cancelado
9058,5422,seguro_dispositivo,adicional,2025-03-15,activo
9059,5423,plan_empresarial,empresa,2025-06-11,suspendido
9060,5423,plan_movil,movil,2024-10-19,activo
9061,5424,soporte_premium,servicio,2025-03-06,cancelado
9062,5425,television,hogar,2026-03-23,activo
9063,5426,plan_movil,movil,2025-11-30,activo
9064,5427,soporte_premium,servicio,2024-12-05,activo
9065,5428,seguro_dispositivo,adicional,2025-02-25,activo
9066,5428,plan_empresarial,empresa,2024-12-05,activo
9067,5429,plan_empresarial,empresa,2026-02-15,activo
9068,5430,internet_hogar,hogar,2025-05-21,activo
9069,5431,soporte_premium,servicio,2026-02-12,activo
9070,5432,soporte_premium,servicio,2025-07-02,activo
9071,5432,streaming_bundle,adicional,2026-04-07,activo
9072,5433,soporte_premium,servicio,2025-03-07,suspendido
9073,5433,internet_hogar,hogar,2025-11-12,activo
9074,5434,plan_empresarial,empresa,2026-01-14,activo
9075,5435,plan_empresarial,empresa,2025-07-30,activo
9076,5435,streaming_bundle,adicional,2025-04-22,activo
9077,5436,television,hogar,2025-01-23,activo
9078,5437,internet_hogar,hogar,2024-08-13,activo
9079,5437,soporte_premium,servicio,2025-03-23,activo
9080,5438,seguro_dispositivo,adicional,2025-08-16,activo
9081,5439,plan_movil,movil,2024-11-29,suspendido
9082,5440,seguro_dispositivo,adicional,2025-06-23,activo
9083,5441,streaming_bundle,adicional,2025-10-21,activo
9084,5441,seguro_dispositivo,adicional,2025-07-08,activo
9085,5442,television,hogar,2025-05-11,activo
9086,5442,plan_empresarial,empresa,2024-06-12,activo
9087,5443,internet_hogar,hogar,2025-10-30,activo
9088,5444,seguro_dispositivo,adicional,2024-11-24,activo
9089,5444,streaming_bundle,adicional,2025-08-04,cancelado
9090,5444,plan_empresarial,empresa,2024-07-20,activo
9091,5445,television,hogar,2025-08-23,activo
9092,5446,streaming_bundle,adicional,2024-11-24,activo
9093,5447,streaming_bundle,adicional,2024-10-05,activo
9094,5447,soporte_premium,servicio,2024-07-24,activo
9095,5447,television,hogar,2025-03-10,cancelado
9096,5448,streaming_bundle,adicional,2024-09-23,activo
9097,5449,seguro_dispositivo,adicional,2024-08-09,activo
9098,5450,plan_empresarial,empresa,2024-08-12,activo
9099,5451,soporte_premium,servicio,2026-02-21,activo
9100,5451,television,hogar,2026-02-09,activo
9101,5451,streaming_bundle,adicional,2026-03-23,activo
9102,5452,streaming_bundle,adicional,2025-04-27,activo
9103,5453,television,hogar,2025-04-23,activo
9104,5454,streaming_bundle,adicional,2024-06-02,activo
9105,5454,plan_movil,movil,2024-11-12,activo
9106,5454,soporte_premium,servicio,2025-09-27,activo
9107,5455,streaming_bundle,adicional,2025-12-26,activo
9108,5455,seguro_dispositivo,adicional,2026-03-06,suspendido
9109,5455,plan_movil,movil,2025-04-15,activo
9110,5456,streaming_bundle,adicional,2025-11-07,activo
9111,5456,seguro_dispositivo,adicional,2025-07-11,activo
9112,5457,soporte_premium,servicio,2025-05-09,activo
9113,5457,streaming_bundle,adicional,2025-07-30,suspendido
9114,5458,soporte_premium,servicio,2024-12-13,suspendido
9115,5459,soporte_premium,servicio,2024-07-31,activo
9116,5460,plan_movil,movil,2025-05-30,activo
9117,5461,plan_movil,movil,2024-05-31,activo
9118,5461,streaming_bundle,adicional,2025-10-01,activo
9119,5462,internet_hogar,hogar,2024-12-24,cancelado
9120,5462,plan_empresarial,empresa,2024-12-30,cancelado
9121,5463,seguro_dispositivo,adicional,2025-11-24,cancelado
9122,5464,streaming_bundle,adicional,2024-06-02,activo
9123,5464,plan_movil,movil,2026-02-15,activo
9124,5465,internet_hogar,hogar,2025-02-25,activo
9125,5465,plan_movil,movil,2024-08-20,activo
9126,5466,television,hogar,2026-02-04,suspendido
9127,5467,seguro_dispositivo,adicional,2025-08-11,activo
9128,5468,television,hogar,2025-06-23,activo
9129,5469,television,hogar,2026-01-19,activo
9130,5470,plan_empresarial,empresa,2025-08-06,activo
9131,5470,seguro_dispositivo,adicional,2024-09-30,activo
9132,5471,television,hogar,2025-07-02,activo
9133,5472,plan_empresarial,empresa,2026-03-30,activo
9134,5472,soporte_premium,servicio,2025-01-05,cancelado
9135,5472,seguro_dispositivo,adicional,2024-06-04,activo
9136,5473,plan_movil,movil,2025-06-06,suspendido
9137,5473,television,hogar,2024-07-27,activo
9138,5474,internet_hogar,hogar,2024-06-20,activo
9139,5474,seguro_dispositivo,adicional,2024-12-06,activo
9140,5475,television,hogar,2025-10-28,activo
9141,5476,television,hogar,2025-05-11,activo
9142,5477,seguro_dispositivo,adicional,2024-07-27,activo
9143,5477,soporte_premium,servicio,2025-01-05,activo
9144,5477,internet_hogar,hogar,2025-04-17,activo
9145,5477,plan_empresarial,empresa,2026-03-21,activo
9146,5478,streaming_bundle,adicional,2025-03-25,activo
9147,5478,television,hogar,2025-08-19,activo
9148,5479,television,hogar,2025-01-26,activo
9149,5480,plan_movil,movil,2025-06-04,activo
9150,5481,internet_hogar,hogar,2025-08-11,activo
9151,5481,plan_movil,movil,2024-06-18,activo
9152,5482,plan_empresarial,empresa,2026-02-13,activo
9153,5482,soporte_premium,servicio,2025-01-26,activo
9154,5483,soporte_premium,servicio,2024-06-04,activo
9155,5484,plan_empresarial,empresa,2024-09-03,activo
9156,5485,internet_hogar,hogar,2025-10-16,activo
9157,5486,soporte_premium,servicio,2025-10-05,activo
9158,5487,internet_hogar,hogar,2025-10-27,activo
9159,5488,seguro_dispositivo,adicional,2025-07-05,activo
9160,5489,streaming_bundle,adicional,2025-04-16,activo
9161,5490,seguro_dispositivo,adicional,2025-10-07,activo
9162,5490,television,hogar,2024-08-11,activo
9163,5490,internet_hogar,hogar,2026-02-16,cancelado
9164,5491,streaming_bundle,adicional,2025-08-14,activo
9165,5492,internet_hogar,hogar,2025-05-04,activo
9166,5493,television,hogar,2025-06-12,cancelado
9167,5493,streaming_bundle,adicional,2025-07-01,activo
9168,5493,plan_movil,movil,2024-10-22,activo
9169,5494,seguro_dispositivo,adicional,2024-12-21,activo
9170,5494,soporte_premium,servicio,2026-04-11,activo
9171,5495,seguro_dispositivo,adicional,2024-06-24,activo
9172,5496,soporte_premium,servicio,2024-11-02,suspendido
9173,5496,seguro_dispositivo,adicional,2024-12-30,activo
9174,5496,plan_movil,movil,2025-10-15,activo
9175,5497,streaming_bundle,adicional,2025-11-09,cancelado
9176,5497,soporte_premium,servicio,2025-11-25,cancelado
9177,5497,plan_movil,movil,2026-03-08,activo
9178,5498,soporte_premium,servicio,2025-03-14,activo
9179,5499,plan_movil,movil,2024-09-11,activo
9180,5499,seguro_dispositivo,adicional,2024-11-09,activo
9181,5500,internet_hogar,hogar,2025-03-21,activo
9182,5501,television,hogar,2024-08-15,suspendido
9183,5501,soporte_premium,servicio,2025-05-20,suspendido
9184,5502,streaming_bundle,adicional,2024-11-24,activo
9185,5503,streaming_bundle,adicional,2025-06-20,activo
9186,5503,television,hogar,2025-02-25,activo
9187,5504,streaming_bundle,adicional,2025-07-09,activo
9188,5504,plan_movil,movil,2024-05-31,activo
9189,5505,seguro_dispositivo,adicional,2025-04-09,activo
9190,5506,television,hogar,2026-02-13,activo
9191,5507,streaming_bundle,adicional,2024-12-15,activo
9192,5508,plan_movil,movil,2024-10-16,activo
9193,5509,soporte_premium,servicio,2024-07-24,activo
9194,5509,plan_movil,movil,2026-02-14,activo
9195,5510,plan_movil,movil,2026-02-20,activo
9196,5510,seguro_dispositivo,adicional,2025-08-20,activo
9197,5510,plan_empresarial,empresa,2026-04-05,activo
9198,5511,television,hogar,2025-08-15,activo
9199,5512,seguro_dispositivo,adicional,2026-03-27,suspendido
9200,5512,streaming_bundle,adicional,2025-07-16,activo
9201,5513,seguro_dispositivo,adicional,2025-08-18,suspendido
9202,5513,television,hogar,2025-07-18,cancelado
9203,5513,plan_empresarial,empresa,2025-05-11,activo
9204,5513,internet_hogar,hogar,2025-10-23,activo
9205,5514,internet_hogar,hogar,2024-09-04,activo
9206,5514,seguro_dispositivo,adicional,2025-02-19,activo
9207,5515,streaming_bundle,adicional,2026-03-25,activo
9208,5516,television,hogar,2024-09-27,activo
9209,5517,seguro_dispositivo,adicional,2025-02-21,activo
9210,5518,soporte_premium,servicio,2025-01-09,activo
9211,5519,soporte_premium,servicio,2024-11-12,activo
9212,5519,internet_hogar,hogar,2026-02-07,activo
9213,5520,soporte_premium,servicio,2025-01-02,activo
9214,5520,television,hogar,2024-12-08,activo
9215,5520,internet_hogar,hogar,2024-12-06,activo
9216,5520,seguro_dispositivo,adicional,2026-03-24,activo
9217,5521,seguro_dispositivo,adicional,2024-10-20,activo
9218,5522,streaming_bundle,adicional,2024-11-07,activo
9219,5523,television,hogar,2025-06-07,cancelado
9220,5523,internet_hogar,hogar,2025-09-07,activo
9221,5524,television,hogar,2025-03-11,suspendido
9222,5525,internet_hogar,hogar,2025-09-04,activo
9223,5526,internet_hogar,hogar,2025-01-27,activo
9224,5527,television,hogar,2026-01-29,suspendido
9225,5527,plan_movil,movil,2026-04-09,activo
9226,5527,streaming_bundle,adicional,2024-11-27,activo
9227,5528,television,hogar,2025-07-08,activo
9228,5528,streaming_bundle,adicional,2025-06-18,activo
9229,5529,soporte_premium,servicio,2025-11-03,cancelado
9230,5530,plan_movil,movil,2024-12-17,activo
9231,5531,television,hogar,2026-01-07,activo
9232,5532,television,hogar,2024-06-10,activo
9233,5533,plan_empresarial,empresa,2024-11-01,activo
9234,5533,seguro_dispositivo,adicional,2024-08-19,activo
9235,5534,plan_empresarial,empresa,2025-03-12,cancelado
9236,5534,soporte_premium,servicio,2024-10-13,activo
9237,5535,internet_hogar,hogar,2025-11-11,activo
9238,5535,television,hogar,2025-04-22,activo
9239,5536,seguro_dispositivo,adicional,2025-07-16,cancelado
9240,5536,soporte_premium,servicio,2026-04-10,activo
9241,5537,plan_empresarial,empresa,2026-02-18,activo
9242,5538,plan_empresarial,empresa,2025-06-04,activo
9243,5538,internet_hogar,hogar,2025-08-14,activo
9244,5539,streaming_bundle,adicional,2026-01-07,suspendido
9245,5539,seguro_dispositivo,adicional,2025-07-12,activo
9246,5539,plan_empresarial,empresa,2025-03-07,activo
9247,5540,television,hogar,2025-05-31,activo
9248,5541,soporte_premium,servicio,2025-09-04,activo
9249,5542,soporte_premium,servicio,2024-07-06,activo
9250,5543,seguro_dispositivo,adicional,2026-02-24,activo
9251,5544,streaming_bundle,adicional,2025-01-23,activo
9252,5544,soporte_premium,servicio,2024-09-24,activo
9253,5545,plan_empresarial,empresa,2026-02-07,activo
9254,5545,internet_hogar,hogar,2024-05-31,cancelado
9255,5545,television,hogar,2025-04-17,activo
9256,5546,plan_movil,movil,2026-04-11,activo
9257,5546,internet_hogar,hogar,2025-01-07,activo
9258,5547,plan_empresarial,empresa,2024-08-24,cancelado
9259,5548,internet_hogar,hogar,2025-09-27,activo
9260,5549,television,hogar,2025-04-02,activo
9261,5549,plan_empresarial,empresa,2026-01-03,activo
9262,5550,internet_hogar,hogar,2024-07-09,activo
9263,5550,streaming_bundle,adicional,2025-07-26,suspendido
9264,5551,plan_empresarial,empresa,2025-08-02,suspendido
9265,5551,soporte_premium,servicio,2024-07-01,activo
9266,5551,streaming_bundle,adicional,2025-06-04,activo
9267,5552,television,hogar,2024-06-19,activo
9268,5553,seguro_dispositivo,adicional,2026-02-23,suspendido
9269,5554,soporte_premium,servicio,2025-07-21,activo
9270,5554,internet_hogar,hogar,2025-01-26,activo
9271,5555,streaming_bundle,adicional,2025-06-29,activo
9272,5555,internet_hogar,hogar,2026-03-12,activo
9273,5555,plan_movil,movil,2025-03-08,cancelado
9274,5556,television,hogar,2024-10-30,activo
9275,5556,streaming_bundle,adicional,2026-02-17,activo
9276,5557,seguro_dispositivo,adicional,2024-08-15,activo
9277,5558,internet_hogar,hogar,2024-07-06,cancelado
9278,5559,television,hogar,2025-06-03,activo
9279,5560,plan_movil,movil,2025-03-09,cancelado
9280,5560,soporte_premium,servicio,2025-10-04,activo
9281,5561,television,hogar,2025-01-02,activo
9282,5562,internet_hogar,hogar,2024-08-13,activo
9283,5563,plan_empresarial,empresa,2025-05-27,activo
9284,5563,television,hogar,2025-03-12,activo
9285,5564,seguro_dispositivo,adicional,2024-12-05,activo
9286,5565,plan_empresarial,empresa,2025-03-19,activo
9287,5566,streaming_bundle,adicional,2024-09-15,suspendido
