id_producto_cliente,id_cliente,nombre_producto_servicio,categoria,fecha_adquisicion,estado_producto
44916,28268,seguro_dispositivo,adicional,2025-03-01,activo
44917,28269,television,hogar,2024-09-04,suspendido
44918,28269,plan_movil,movil,2024-12-13,activo
44919,28269,soporte_premium,servicio,2024-07-21,activo
44920,28270,plan_empresarial,empresa,2025-05-13,suspendido
44921,28270,seguro_dispositivo,adicional,2026-04-02,activo
44922,28271,streaming_bundle,adicional,2025-04-20,activo
44923,28271,soporte_premium,servicio,2025-11-23,activo
44924,28272,streaming_bundle,adicional,2025-03-22,activo
44925,28273,streaming_bundle,adicional,2024-04-28,activo
44926,28274,streaming_bundle,adicional,2024-02-23,activo
44927,28275,internet_hogar,hogar,2025-04-14,activo
44928,28276,television,hogar,2025-08-29,activo
44929,28276,internet_hogar,hogar,2025-04-30,suspendido
44930,28277,streaming_bundle,adicional,2026-05-06,activo
44931,28278,plan_empresarial,empresa,2025-06-20,activo
44932,28279,television,hogar,2024-02-08,activo
44933,28280,soporte_premium,servicio,2025-01-18,activo
44934,28280,internet_hogar,hogar,2024-09-23,activo
44935,28280,plan_empresarial,empresa,2024-06-19,suspendido
44936,28281,seguro_dispositivo,adicional,2026-03-13,activo
44937,28281,soporte_premium,servicio,2026-01-25,activo
44938,28281,plan_empresarial,empresa,2024-08-03,activo
44939,28282,soporte_premium,servicio,2024-05-28,activo
44940,28283,plan_empresarial,empresa,2026-03-03,activo
44941,28284,soporte_premium,servicio,2024-08-07,activo
44942,28285,internet_hogar,hogar,2025-09-09,activo
44943,28286,streaming_bundle,adicional,2025-06-01,cancelado
44944,28286,plan_empresarial,empresa,2025-03-05,suspendido
44945,28287,soporte_premium,servicio,2026-01-18,activo
44946,28288,plan_movil,movil,2024-08-28,activo
44947,28288,streaming_bundle,adicional,2024-02-13,activo
44948,28289,streaming_bundle,adicional,2024-04-27,activo
44949,28290,plan_movil,movil,2025-08-10,activo
44950,28290,plan_empresarial,empresa,2025-08-04,activo
44951,28291,soporte_premium,servicio,2024-10-16,activo
44952,28292,television,hogar,2024-12-17,activo
44953,28293,plan_empresarial,empresa,2025-03-29,activo
44954,28293,television,hogar,2025-02-03,activo
44955,28293,internet_hogar,hogar,2024-08-08,activo
44956,28294,television,hogar,2025-10-04,activo
44957,28294,streaming_bundle,adicional,2026-02-24,activo
44958,28294,plan_empresarial,empresa,2025-09-25,activo
44959,28294,seguro_dispositivo,adicional,2025-11-26,activo
44960,28295,streaming_bundle,adicional,2025-07-30,activo
44961,28296,plan_empresarial,empresa,2024-06-14,activo
44962,28297,seguro_dispositivo,adicional,2024-05-14,activo
44963,28297,television,hogar,2026-03-31,cancelado
44964,28297,internet_hogar,hogar,2025-10-11,activo
44965,28298,soporte_premium,servicio,2024-09-06,activo
44966,28298,plan_movil,movil,2025-01-04,activo
44967,28298,streaming_bundle,adicional,2026-02-04,activo
44968,28298,television,hogar,2024-03-05,suspendido
44969,28299,seguro_dispositivo,adicional,2024-08-09,activo
44970,28300,streaming_bundle,adicional,2024-01-29,activo
44971,28301,television,hogar,2024-07-17,activo
44972,28302,seguro_dispositivo,adicional,2024-03-21,activo
44973,28302,internet_hogar,hogar,2025-04-19,activo
44974,28303,internet_hogar,hogar,2024-02-06,activo
44975,28303,seguro_dispositivo,adicional,2025-07-23,activo
44976,28304,television,hogar,2025-10-10,activo
44977,28305,streaming_bundle,adicional,2025-10-03,activo
44978,28306,plan_empresarial,empresa,2024-04-12,cancelado
44979,28306,seguro_dispositivo,adicional,2024-08-03,activo
44980,28306,television,hogar,2025-11-24,activo
44981,28306,plan_movil,movil,2024-11-26,activo
44982,28307,plan_empresarial,empresa,2025-10-20,activo
44983,28307,streaming_bundle,adicional,2026-02-09,activo
44984,28307,plan_movil,movil,2025-05-01,activo
44985,28308,television,hogar,2024-12-03,suspendido
44986,28309,internet_hogar,hogar,2025-01-25,activo
44987,28310,plan_empresarial,empresa,2024-03-04,activo
44988,28311,plan_empresarial,empresa,2024-05-31,cancelado
44989,28311,soporte_premium,servicio,2026-03-25,activo
44990,28311,plan_movil,movil,2025-09-03,activo
44991,28312,internet_hogar,hogar,2026-02-23,activo
44992,28313,soporte_premium,servicio,2024-08-01,activo
44993,28314,seguro_dispositivo,adicional,2025-11-01,activo
44994,28315,streaming_bundle,adicional,2024-08-01,activo
44995,28316,television,hogar,2025-04-18,activo
44996,28316,plan_empresarial,empresa,2024-09-09,cancelado
44997,28317,seguro_dispositivo,adicional,2025-04-28,activo
44998,28317,soporte_premium,servicio,2024-03-02,activo
44999,28318,soporte_premium,servicio,2025-01-20,cancelado
45000,28319,internet_hogar,hogar,2024-06-05,activo
45001,28320,soporte_premium,servicio,2025-06-21,activo
45002,28321,plan_empresarial,empresa,2024-02-07,cancelado
45003,28322,plan_movil,movil,2025-07-05,activo
45004,28322,plan_empresarial,empresa,2024-07-09,cancelado
45005,28323,television,hogar,2025-11-26,activo
45006,28323,streaming_bundle,adicional,2026-03-14,activo
45007,28323,plan_empresarial,empresa,2024-05-28,suspendido
45008,28324,soporte_premium,servicio,2024-10-06,activo
45009,28325,plan_empresarial,empresa,2024-11-09,suspendido
45010,28325,plan_movil,movil,2026-01-22,activo
45011,28325,streaming_bundle,adicional,2025-09-27,activo
45012,28326,seguro_dispositivo,adicional,2024-09-17,activo
45013,28326,internet_hogar,hogar,2024-06-28,activo
45014,28327,television,hogar,2025-08-11,activo
45015,28328,seguro_dispositivo,adicional,2025-12-19,activo
45016,28328,soporte_premium,servicio,2025-08-25,activo
45017,28329,streaming_bundle,adicional,2024-07-21,activo
45018,28330,television,hogar,2025-04-20,activo
45019,28331,seguro_dispositivo,adicional,2024-05-22,activo
45020,28331,streaming_bundle,adicional,2025-11-29,cancelado
45021,28331,plan_movil,movil,2025-09-11,activo
45022,28332,internet_hogar,hogar,2025-11-24,suspendido
45023,28332,seguro_dispositivo,adicional,2024-03-17,activo
45024,28333,internet_hogar,hogar,2025-07-06,activo
45025,28334,internet_hogar,hogar,2024-03-10,activo
45026,28334,streaming_bundle,adicional,2024-08-12,activo
45027,28335,internet_hogar,hogar,2025-05-21,cancelado
45028,28336,plan_empresarial,empresa,2024-03-23,activo
45029,28336,internet_hogar,hogar,2026-03-24,activo
45030,28336,television,hogar,2024-06-11,activo
45031,28336,seguro_dispositivo,adicional,2026-02-15,suspendido
45032,28337,streaming_bundle,adicional,2025-04-18,activo
45033,28338,soporte_premium,servicio,2025-07-06,activo
45034,28339,television,hogar,2024-02-07,activo
45035,28339,streaming_bundle,adicional,2024-08-16,activo
45036,28339,plan_movil,movil,2025-11-30,activo
45037,28340,soporte_premium,servicio,2026-03-02,activo
45038,28340,seguro_dispositivo,adicional,2025-04-20,activo
45039,28341,seguro_dispositivo,adicional,2026-01-17,activo
45040,28342,internet_hogar,hogar,2024-02-04,activo
45041,28343,plan_movil,movil,2025-05-15,activo
45042,28343,streaming_bundle,adicional,2025-05-07,activo
45043,28344,seguro_dispositivo,adicional,2026-04-10,activo
45044,28345,soporte_premium,servicio,2025-04-08,activo
45045,28346,plan_movil,movil,2026-02-12,cancelado
45046,28347,internet_hogar,hogar,2025-02-02,activo
45047,28348,soporte_premium,servicio,2026-01-01,activo
45048,28348,plan_empresarial,empresa,2025-03-02,activo
45049,28349,internet_hogar,hogar,2026-04-10,activo
45050,28349,seguro_dispositivo,adicional,2024-09-01,activo
45051,28350,television,hogar,2026-02-07,activo
45052,28350,plan_movil,movil,2024-05-01,activo
45053,28351,plan_empresarial,empresa,2024-07-22,activo
45054,28352,plan_empresarial,empresa,2025-07-11,activo
45055,28353,television,hogar,2026-04-04,activo
45056,28353,streaming_bundle,adicional,2025-10-19,activo
45057,28354,soporte_premium,servicio,2024-08-24,activo
45058,28355,internet_hogar,hogar,2024-05-16,activo
45059,28355,plan_movil,movil,2024-11-25,activo
45060,28356,television,hogar,2025-12-09,activo
45061,28356,internet_hogar,hogar,2024-11-23,suspendido
45062,28357,plan_movil,movil,2024-02-14,activo
45063,28357,streaming_bundle,adicional,2025-10-01,activo
45064,28357,television,hogar,2024-07-21,activo
45065,28357,internet_hogar,hogar,2025-11-23,suspendido
45066,28358,streaming_bundle,adicional,2024-05-19,activo
45067,28359,streaming_bundle,adicional,2025-12-26,cancelado
45068,28360,plan_movil,movil,2025-02-16,activo
45069,28361,soporte_premium,servicio,2024-05-06,activo
45070,28361,internet_hogar,hogar,2025-07-04,activo
45071,28362,streaming_bundle,adicional,2024-01-26,activo
45072,28363,seguro_dispositivo,adicional,2025-05-01,activo
45073,28364,soporte_premium,servicio,2025-04-03,activo
45074,28364,plan_empresarial,empresa,2026-05-12,suspendido
45075,28364,plan_movil,movil,2025-05-31,activo
45076,28364,internet_hogar,hogar,2025-03-01,activo
45077,28365,plan_empresarial,empresa,2024-05-22,activo
45078,28366,plan_empresarial,empresa,2025-05-21,activo
45079,28366,television,hogar,2025-08-04,suspendido
45080,28367,television,hogar,2025-11-16,suspendido
45081,28368,plan_empresarial,empresa,2026-01-07,cancelado
45082,28368,internet_hogar,hogar,2024-08-05,activo
45083,28369,internet_hogar,hogar,2025-12-10,activo
45084,28370,internet_hogar,hogar,2024-12-14,activo
45085,28371,streaming_bundle,adicional,2024-09-20,activo
45086,28371,plan_empresarial,empresa,2024-08-22,activo
45087,28372,soporte_premium,servicio,2025-06-27,activo
45088,28372,streaming_bundle,adicional,2024-02-22,activo
45089,28373,plan_movil,movil,2024-05-16,activo
45090,28373,seguro_dispositivo,adicional,2026-01-21,activo
45091,28374,plan_empresarial,empresa,2024-08-23,activo
45092,28375,television,hogar,2026-01-19,activo
45093,28376,internet_hogar,hogar,2025-05-29,activo
45094,28377,plan_movil,movil,2026-01-19,activo
45095,28377,seguro_dispositivo,adicional,2026-05-01,activo
45096,28378,plan_empresarial,empresa,2024-01-28,activo
45097,28378,streaming_bundle,adicional,2025-05-09,activo
45098,28379,television,hogar,2025-05-17,activo
45099,28379,plan_empresarial,empresa,2025-08-15,activo
45100,28379,streaming_bundle,adicional,2025-03-30,suspendido
45101,28380,plan_empresarial,empresa,2025-12-10,activo
45102,28380,streaming_bundle,adicional,2026-03-25,activo
45103,28380,seguro_dispositivo,adicional,2024-09-28,activo
45104,28381,internet_hogar,hogar,2024-08-04,activo
45105,28382,television,hogar,2025-10-13,activo
45106,28382,streaming_bundle,adicional,2025-10-09,activo
45107,28383,streaming_bundle,adicional,2025-07-17,suspendido
45108,28383,seguro_dispositivo,adicional,2025-08-15,activo
45109,28383,television,hogar,2024-05-24,activo
45110,28383,plan_movil,movil,2024-11-12,suspendido
45111,28384,internet_hogar,hogar,2024-02-22,activo
45112,28385,streaming_bundle,adicional,2025-12-26,cancelado
45113,28385,soporte_premium,servicio,2026-05-09,activo
45114,28386,internet_hogar,hogar,2024-09-17,activo
45115,28387,seguro_dispositivo,adicional,2024-08-03,activo
45116,28388,television,hogar,2024-05-16,activo
45117,28389,internet_hogar,hogar,2025-04-19,activo
45118,28390,plan_empresarial,empresa,2025-01-24,activo
45119,28390,streaming_bundle,adicional,2024-12-24,activo
45120,28391,streaming_bundle,adicional,2024-09-06,activo
45121,28391,soporte_premium,servicio,2025-03-17,activo
45122,28392,plan_empresarial,empresa,2025-08-08,activo
45123,28393,internet_hogar,hogar,2025-12-28,activo
45124,28394,streaming_bundle,adicional,2024-07-14,activo
45125,28395,television,hogar,2025-12-13,activo
45126,28396,internet_hogar,hogar,2025-03-20,suspendido
45127,28397,seguro_dispositivo,adicional,2024-12-22,activo
45128,28398,plan_empresarial,empresa,2025-08-02,activo
45129,28398,plan_movil,movil,2025-03-25,activo
45130,28398,soporte_premium,servicio,2026-03-09,activo
45131,28399,plan_empresarial,empresa,2024-05-07,activo
45132,28399,seguro_dispositivo,adicional,2025-09-01,activo
45133,28400,television,hogar,2026-04-24,activo
45134,28401,plan_movil,movil,2024-05-26,activo
45135,28401,soporte_premium,servicio,2026-01-13,activo
45136,28402,plan_movil,movil,2025-03-18,activo
45137,28402,streaming_bundle,adicional,2024-12-21,activo
45138,28403,television,hogar,2026-02-20,activo
45139,28404,plan_empresarial,empresa,2024-10-17,activo
45140,28405,television,hogar,2025-08-24,suspendido
45141,28406,plan_empresarial,empresa,2025-12-05,activo
45142,28407,seguro_dispositivo,adicional,2025-06-03,activo
45143,28407,soporte_premium,servicio,2025-07-21,activo
45144,28408,plan_movil,movil,2024-10-05,activo
45145,28409,internet_hogar,hogar,2025-12-22,cancelado
45146,28409,streaming_bundle,adicional,2024-10-11,activo
45147,28410,soporte_premium,servicio,2024-10-19,activo
45148,28410,streaming_bundle,adicional,2025-11-10,cancelado
45149,28410,plan_empresarial,empresa,2024-03-16,activo
45150,28410,plan_movil,movil,2025-07-11,activo
45151,28411,soporte_premium,servicio,2026-04-10,cancelado
45152,28412,streaming_bundle,adicional,2025-09-12,activo
45153,28412,seguro_dispositivo,adicional,2025-07-30,activo
45154,28413,plan_empresarial,empresa,2024-08-22,activo
45155,28414,television,hogar,2025-05-31,activo
45156,28415,internet_hogar,hogar,2024-06-12,cancelado
45157,28415,seguro_dispositivo,adicional,2024-05-23,activo
45158,28416,plan_movil,movil,2025-03-04,cancelado
45159,28417,streaming_bundle,adicional,2025-06-27,activo
45160,28417,plan_movil,movil,2024-08-12,activo
45161,28418,plan_empresarial,empresa,2024-03-26,activo
45162,28418,soporte_premium,servicio,2025-07-16,cancelado
45163,28418,television,hogar,2024-08-27,activo
45164,28419,plan_empresarial,empresa,2026-05-13,activo
45165,28419,internet_hogar,hogar,2024-08-12,cancelado
45166,28420,plan_movil,movil,2025-09-11,activo
45167,28421,plan_empresarial,empresa,2026-03-23,suspendido
45168,28422,plan_movil,movil,2025-01-24,activo
45169,28423,internet_hogar,hogar,2026-01-01,activo
45170,28424,streaming_bundle,adicional,2024-12-17,activo
45171,28424,television,hogar,2024-12-26,activo
45172,28425,television,hogar,2024-04-03,activo
45173,28426,plan_empresarial,empresa,2025-08-17,activo
45174,28427,internet_hogar,hogar,2026-01-02,suspendido
45175,28428,internet_hogar,hogar,2025-03-19,activo
45176,28429,plan_empresarial,empresa,2025-02-27,activo
45177,28430,soporte_premium,servicio,2025-07-07,activo
45178,28430,internet_hogar,hogar,2025-11-30,suspendido
45179,28431,plan_empresarial,empresa,2025-06-09,activo
45180,28432,soporte_premium,servicio,2025-11-13,activo
45181,28433,plan_movil,movil,2024-06-15,activo
45182,28433,television,hogar,2025-04-08,activo
45183,28433,soporte_premium,servicio,2024-12-18,activo
45184,28434,internet_hogar,hogar,2026-04-06,activo
45185,28435,streaming_bundle,adicional,2025-05-25,activo
45186,28436,television,hogar,2026-04-08,activo
45187,28436,plan_movil,movil,2025-07-14,suspendido
45188,28437,plan_movil,movil,2025-01-18,activo
45189,28438,seguro_dispositivo,adicional,2024-05-01,activo
45190,28438,internet_hogar,hogar,2024-08-21,activo
45191,28439,plan_movil,movil,2024-02-21,activo
45192,28440,television,hogar,2024-11-08,activo
45193,28441,streaming_bundle,adicional,2024-04-15,cancelado
45194,28441,soporte_premium,servicio,2025-05-22,activo
45195,28441,television,hogar,2024-05-28,activo
45196,28442,seguro_dispositivo,adicional,2025-08-04,activo
45197,28443,internet_hogar,hogar,2026-01-24,activo
45198,28444,plan_movil,movil,2024-09-10,activo
45199,28444,streaming_bundle,adicional,2025-08-29,activo
45200,28445,soporte_premium,servicio,2026-04-25,activo
45201,28446,soporte_premium,servicio,2025-05-16,activo
45202,28447,soporte_premium,servicio,2025-03-31,cancelado
45203,28448,soporte_premium,servicio,2024-02-22,activo
45204,28449,internet_hogar,hogar,2026-03-20,suspendido
45205,28449,plan_empresarial,empresa,2024-01-22,activo
45206,28449,television,hogar,2026-04-23,activo
45207,28449,seguro_dispositivo,adicional,2024-07-11,activo
45208,28450,soporte_premium,servicio,2026-04-10,cancelado
45209,28451,television,hogar,2025-01-28,suspendido
45210,28452,seguro_dispositivo,adicional,2024-12-12,activo
45211,28453,plan_movil,movil,2025-10-11,activo
45212,28454,internet_hogar,hogar,2025-06-24,activo
45213,28454,streaming_bundle,adicional,2025-06-20,activo
45214,28455,soporte_premium,servicio,2024-02-21,activo
45215,28456,soporte_premium,servicio,2024-02-21,activo
45216,28457,plan_movil,movil,2025-04-07,activo
45217,28458,plan_movil,movil,2026-03-24,activo
45218,28458,plan_empresarial,empresa,2025-05-09,cancelado
45219,28459,plan_movil,movil,2024-12-03,activo
45220,28459,seguro_dispositivo,adicional,2025-01-03,activo
45221,28459,television,hogar,2026-02-23,activo
45222,28460,plan_empresarial,empresa,2024-09-04,activo
45223,28461,seguro_dispositivo,adicional,2024-10-09,cancelado
45224,28462,plan_empresarial,empresa,2025-05-25,activo
45225,28462,television,hogar,2024-10-07,activo
45226,28463,soporte_premium,servicio,2026-03-23,suspendido
45227,28463,television,hogar,2026-02-03,activo
45228,28463,streaming_bundle,adicional,2025-10-27,cancelado
45229,28463,internet_hogar,hogar,2025-09-17,activo
45230,28464,seguro_dispositivo,adicional,2025-08-22,suspendido
45231,28464,plan_movil,movil,2025-08-07,activo
45232,28465,streaming_bundle,adicional,2024-02-04,cancelado
45233,28465,seguro_dispositivo,adicional,2025-10-15,activo
45234,28466,internet_hogar,hogar,2026-01-11,cancelado
45235,28467,plan_empresarial,empresa,2024-05-29,activo
45236,28467,soporte_premium,servicio,2024-10-09,activo
45237,28468,seguro_dispositivo,adicional,2025-02-03,activo
45238,28468,plan_empresarial,empresa,2025-08-05,activo
45239,28469,soporte_premium,servicio,2026-02-17,suspendido
45240,28470,streaming_bundle,adicional,2024-05-18,activo
45241,28471,television,hogar,2025-03-12,activo
45242,28472,plan_empresarial,empresa,2025-12-02,activo
45243,28473,plan_movil,movil,2026-04-07,cancelado
45244,28474,plan_empresarial,empresa,2025-10-14,activo
45245,28474,internet_hogar,hogar,2024-09-05,activo
45246,28474,streaming_bundle,adicional,2025-06-22,activo
45247,28475,plan_empresarial,empresa,2025-12-17,activo
45248,28476,soporte_premium,servicio,2025-06-23,activo
45249,28477,seguro_dispositivo,adicional,2025-06-29,activo
45250,28478,plan_movil,movil,2024-03-06,activo
45251,28478,streaming_bundle,adicional,2026-01-10,activo
45252,28479,streaming_bundle,adicional,2024-02-28,suspendido
45253,28480,streaming_bundle,adicional,2025-03-01,activo
45254,28480,plan_movil,movil,2025-06-03,activo
45255,28480,internet_hogar,hogar,2024-05-27,activo
45256,28480,seguro_dispositivo,adicional,2025-09-06,activo
45257,28481,plan_empresarial,empresa,2025-07-12,activo
45258,28482,plan_movil,movil,2024-05-14,activo
45259,28483,seguro_dispositivo,adicional,2024-12-31,activo
45260,28483,plan_movil,movil,2025-10-21,activo
45261,28483,internet_hogar,hogar,2026-05-01,activo
45262,28484,television,hogar,2026-02-03,activo
45263,28484,streaming_bundle,adicional,2026-02-12,activo
45264,28485,seguro_dispositivo,adicional,2024-09-24,activo
45265,28486,seguro_dispositivo,adicional,2025-05-13,activo
45266,28486,television,hogar,2026-02-21,activo
45267,28487,television,hogar,2024-10-19,activo
45268,28488,seguro_dispositivo,adicional,2024-04-25,suspendido
45269,28489,seguro_dispositivo,adicional,2024-12-10,activo
45270,28490,television,hogar,2025-08-13,activo
45271,28490,plan_empresarial,empresa,2026-03-06,activo
45272,28491,seguro_dispositivo,adicional,2024-11-05,activo
45273,28492,television,hogar,2025-10-08,suspendido
45274,28492,seguro_dispositivo,adicional,2025-11-03,activo
45275,28492,plan_movil,movil,2025-08-25,activo
45276,28493,soporte_premium,servicio,2024-09-17,activo
45277,28494,television,hogar,2025-12-08,activo
45278,28494,plan_movil,movil,2024-10-04,activo
45279,28495,soporte_premium,servicio,2025-09-19,activo
45280,28495,streaming_bundle,adicional,2024-03-07,suspendido
45281,28496,plan_movil,movil,2026-04-30,activo
45282,28496,internet_hogar,hogar,2024-11-15,activo
45283,28497,plan_movil,movil,2025-01-09,activo
45284,28498,seguro_dispositivo,adicional,2025-11-19,activo
45285,28498,television,hogar,2025-06-03,suspendido
45286,28499,soporte_premium,servicio,2026-04-24,activo
45287,28499,plan_movil,movil,2026-02-20,activo
45288,28499,plan_empresarial,empresa,2025-04-29,activo
45289,28500,plan_empresarial,empresa,2024-06-21,activo
45290,28501,streaming_bundle,adicional,2024-03-24,activo
45291,28502,seguro_dispositivo,adicional,2024-04-18,cancelado
45292,28503,television,hogar,2024-09-14,suspendido
45293,28503,seguro_dispositivo,adicional,2024-04-02,activo
45294,28504,streaming_bundle,adicional,2025-09-10,suspendido
45295,28505,seguro_dispositivo,adicional,2025-09-21,activo
45296,28505,television,hogar,2024-06-05,activo
45297,28506,seguro_dispositivo,adicional,2024-11-08,activo
45298,28506,internet_hogar,hogar,2025-10-22,activo
45299,28507,television,hogar,2025-04-30,activo
45300,28508,seguro_dispositivo,adicional,2024-10-22,activo
45301,28508,television,hogar,2024-06-11,activo
45302,28509,plan_empresarial,empresa,2025-11-25,activo
45303,28509,soporte_premium,servicio,2024-09-20,activo
45304,28510,seguro_dispositivo,adicional,2025-12-07,suspendido
45305,28510,plan_empresarial,empresa,2026-02-14,activo
45306,28510,streaming_bundle,adicional,2025-02-09,activo
45307,28511,seguro_dispositivo,adicional,2024-01-26,activo
45308,28512,soporte_premium,servicio,2024-09-16,suspendido
45309,28512,plan_movil,movil,2024-03-22,cancelado
45310,28513,internet_hogar,hogar,2024-06-16,activo
45311,28514,seguro_dispositivo,adicional,2026-03-11,activo
45312,28515,streaming_bundle,adicional,2025-06-25,activo
45313,28515,plan_empresarial,empresa,2024-06-25,activo
45314,28516,internet_hogar,hogar,2026-05-09,activo
45315,28516,plan_empresarial,empresa,2024-06-12,activo
45316,28517,soporte_premium,servicio,2025-10-12,activo
45317,28518,plan_movil,movil,2024-11-24,activo
45318,28519,soporte_premium,servicio,2024-07-08,activo
45319,28519,seguro_dispositivo,adicional,2026-01-09,activo
45320,28520,streaming_bundle,adicional,2026-04-05,activo
45321,28520,seguro_dispositivo,adicional,2026-05-16,suspendido
45322,28520,plan_movil,movil,2024-12-04,cancelado
45323,28521,television,hogar,2026-02-27,cancelado
45324,28522,plan_empresarial,empresa,2026-04-15,suspendido
45325,28523,seguro_dispositivo,adicional,2026-01-07,activo
45326,28524,internet_hogar,hogar,2026-04-01,activo
45327,28525,television,hogar,2024-05-23,activo
45328,28525,plan_empresarial,empresa,2025-11-29,activo
45329,28526,plan_empresarial,empresa,2024-02-17,activo
45330,28527,plan_empresarial,empresa,2025-11-04,activo
45331,28527,seguro_dispositivo,adicional,2024-05-24,activo
45332,28528,internet_hogar,hogar,2024-03-14,activo
45333,28529,television,hogar,2026-04-18,activo
45334,28530,internet_hogar,hogar,2024-06-14,activo
45335,28531,soporte_premium,servicio,2026-04-24,activo
45336,28532,plan_movil,movil,2026-01-20,activo
45337,28533,seguro_dispositivo,adicional,2024-10-11,activo
45338,28533,plan_empresarial,empresa,2025-03-31,cancelado
45339,28534,plan_empresarial,empresa,2026-01-20,activo
45340,28535,plan_movil,movil,2024-01-31,activo
45341,28536,plan_movil,movil,2025-03-27,suspendido
45342,28537,internet_hogar,hogar,2025-01-02,cancelado
45343,28538,streaming_bundle,adicional,2025-12-29,activo
45344,28539,streaming_bundle,adicional,2024-01-26,activo
45345,28540,streaming_bundle,adicional,2024-05-16,activo
45346,28540,seguro_dispositivo,adicional,2025-01-31,activo
45347,28541,plan_movil,movil,2024-02-06,activo
45348,28542,seguro_dispositivo,adicional,2026-02-11,cancelado
45349,28543,seguro_dispositivo,adicional,2025-11-01,activo
45350,28544,soporte_premium,servicio,2024-12-27,activo
45351,28544,internet_hogar,hogar,2024-04-23,activo
45352,28544,plan_empresarial,empresa,2025-04-19,activo
45353,28545,plan_movil,movil,2024-08-06,activo
45354,28546,streaming_bundle,adicional,2024-03-06,activo
45355,28547,internet_hogar,hogar,2024-11-28,activo
45356,28547,seguro_dispositivo,adicional,2025-12-24,activo
45357,28548,soporte_premium,servicio,2026-01-21,activo
45358,28549,internet_hogar,hogar,2025-06-23,activo
45359,28550,seguro_dispositivo,adicional,2026-05-25,activo
45360,28551,plan_movil,movil,2026-01-21,cancelado
45361,28552,internet_hogar,hogar,2024-06-21,suspendido
45362,28553,soporte_premium,servicio,2025-01-12,activo
45363,28553,internet_hogar,hogar,2025-08-16,suspendido
45364,28553,television,hogar,2026-04-06,activo
45365,28554,internet_hogar,hogar,2024-08-11,activo
45366,28555,streaming_bundle,adicional,2025-07-25,activo
45367,28556,plan_movil,movil,2024-07-18,activo
45368,28557,streaming_bundle,adicional,2025-12-28,activo
45369,28558,streaming_bundle,adicional,2025-04-03,activo
45370,28559,television,hogar,2026-01-28,suspendido
45371,28559,plan_movil,movil,2026-01-19,activo
45372,28560,plan_empresarial,empresa,2025-09-27,cancelado
45373,28561,television,hogar,2025-11-12,activo
45374,28562,plan_movil,movil,2024-09-07,activo
45375,28562,soporte_premium,servicio,2024-01-19,activo
45376,28563,streaming_bundle,adicional,2026-04-03,activo
45377,28563,television,hogar,2025-01-23,activo
45378,28564,television,hogar,2025-01-15,activo
45379,28565,plan_empresarial,empresa,2025-05-29,activo
45380,28566,internet_hogar,hogar,2026-04-16,activo
45381,28567,plan_empresarial,empresa,2025-08-17,cancelado
45382,28568,soporte_premium,servicio,2024-06-14,activo
45383,28568,seguro_dispositivo,adicional,2025-01-11,activo
45384,28569,plan_movil,movil,2024-03-05,suspendido
45385,28570,seguro_dispositivo,adicional,2024-01-26,suspendido
45386,28571,plan_empresarial,empresa,2025-01-28,activo
45387,28572,plan_empresarial,empresa,2024-07-06,activo
45388,28573,internet_hogar,hogar,2026-03-13,activo
45389,28573,plan_empresarial,empresa,2025-08-04,suspendido
45390,28574,plan_empresarial,empresa,2025-02-16,suspendido
45391,28574,seguro_dispositivo,adicional,2026-05-01,activo
45392,28575,internet_hogar,hogar,2025-12-24,suspendido
45393,28576,plan_empresarial,empresa,2024-04-12,activo
45394,28577,plan_empresarial,empresa,2025-08-07,suspendido
45395,28578,internet_hogar,hogar,2024-12-22,cancelado
45396,28579,television,hogar,2026-03-30,activo
45397,28579,soporte_premium,servicio,2024-10-02,activo
45398,28580,soporte_premium,servicio,2025-11-28,activo
45399,28580,streaming_bundle,adicional,2024-02-19,activo
45400,28580,seguro_dispositivo,adicional,2024-02-27,activo
45401,28581,internet_hogar,hogar,2025-04-03,activo
45402,28582,internet_hogar,hogar,2024-05-09,activo
45403,28583,plan_movil,movil,2025-10-13,activo
45404,28584,television,hogar,2026-01-01,activo
45405,28585,streaming_bundle,adicional,2024-05-21,activo
45406,28586,streaming_bundle,adicional,2026-01-03,activo
45407,28587,plan_empresarial,empresa,2024-02-20,activo
45408,28587,soporte_premium,servicio,2026-05-17,activo
45409,28588,plan_movil,movil,2026-04-04,activo
45410,28589,streaming_bundle,adicional,2026-04-07,cancelado
45411,28589,television,hogar,2024-03-14,cancelado
45412,28590,plan_empresarial,empresa,2025-07-02,activo
45413,28591,streaming_bundle,adicional,2025-06-17,activo
45414,28591,soporte_premium,servicio,2025-12-10,activo
45415,28591,plan_movil,movil,2026-04-07,activo
45416,28592,television,hogar,2026-04-16,cancelado
45417,28593,plan_empresarial,empresa,2026-05-19,activo
45418,28594,soporte_premium,servicio,2025-08-10,activo
45419,28595,plan_empresarial,empresa,2025-04-15,activo
45420,28595,internet_hogar,hogar,2026-03-03,activo
45421,28596,streaming_bundle,adicional,2024-12-11,activo
45422,28597,internet_hogar,hogar,2025-04-02,activo
45423,28597,soporte_premium,servicio,2025-05-08,activo
45424,28598,internet_hogar,hogar,2025-01-16,activo
45425,28598,plan_empresarial,empresa,2025-04-05,suspendido
45426,28599,television,hogar,2024-10-02,activo
45427,28600,plan_empresarial,empresa,2025-03-13,activo
45428,28600,soporte_premium,servicio,2024-08-05,activo
