id_encuesta,id_llamada,id_cliente,calificacion,comentario,fecha_encuesta
24366,502586,41417,4,Buena atencion,2026-05-24 11:07:38
24367,534378,105017,4,Buena atencion,2025-06-10 02:30:10
24368,123990,94789,3,Caso resuelto,2025-11-03 15:53:49
24369,125318,51208,3,Atencion rapida,2026-02-27 14:35:30
24370,460621,117027,4,Caso resuelto,2025-12-27 03:42:23
24371,320049,50752,3,Se requiere seguimiento,2025-06-14 12:06:02
24372,406621,22921,3,Servicio regular,2026-05-24 16:56:50
24373,405,4389,4,Proceso claro,2025-12-02 07:47:35
24374,506458,7157,5,Caso resuelto,2025-06-25 16:41:20
24375,323863,28780,4,Muy buena experiencia,2026-05-20 15:08:48
24376,441312,96415,4,,2025-06-27 04:29:42
24377,549205,29298,4,Asesor amable,2025-12-03 12:29:39
24378,357966,96567,4,Se requiere seguimiento,2026-05-05 04:01:26
24379,320579,35860,2,,2026-01-17 11:37:11
24380,585983,20473,2,,2025-08-27 20:03:31
24381,19047,59730,4,Muy buena experiencia,2025-06-09 15:04:58
24382,519350,33891,4,Caso resuelto,2025-12-18 18:16:13
24383,467656,3827,5,Muy buena experiencia,2025-12-16 00:57:36
24384,467024,27714,4,Quedo pendiente,2026-03-07 11:26:45
24385,592541,85651,3,,2025-07-01 10:25:14
24386,497726,76351,3,Caso resuelto,2026-04-18 09:51:39
24387,108171,117900,2,Caso resuelto,2025-12-09 18:46:06
24388,121124,3962,5,Se requiere seguimiento,2025-07-31 21:40:26
24389,231878,96918,3,,2026-02-05 16:05:12
24390,69148,84453,3,Servicio regular,2025-12-05 00:13:57
24391,434294,28334,3,Se requiere seguimiento,2026-05-11 21:52:33
24392,476651,107120,3,,2026-03-12 18:57:39
24393,34400,22061,1,Asesor amable,2025-09-25 16:49:20
24394,378199,55159,3,Muy buena experiencia,2026-05-04 19:49:10
24395,570714,110596,4,,2025-10-03 16:18:49
24396,564188,100613,2,,2025-11-27 01:21:44
24397,98670,54405,3,Asesor amable,2025-11-13 22:50:17
24398,172520,95690,3,,2026-01-27 05:40:35
24399,544680,70499,3,,2026-02-19 09:55:02
24400,257648,91479,3,Proceso claro,2026-05-19 07:12:18
24401,339487,114684,5,,2026-05-03 10:28:30
24402,323644,72419,4,Caso resuelto,2026-05-23 05:56:20
24403,35308,6100,2,,2025-08-22 21:36:00
24404,579919,46926,3,,2026-03-02 02:52:22
24405,320853,120040,3,Esperaba mas,2026-02-19 23:39:07
24406,386760,34606,2,Esperaba mas,2026-05-20 13:21:05
24407,93216,64444,2,Se requiere seguimiento,2025-09-11 03:07:17
24408,411823,89408,3,,2025-07-05 04:28:58
24409,409677,33697,4,,2025-06-25 16:35:39
24410,244411,46625,4,Se requiere seguimiento,2026-05-23 01:11:19
24411,443373,76672,3,,2025-11-08 02:08:12
24412,159795,57861,5,Esperaba mas,2026-02-01 17:10:11
24413,212935,69224,5,Muy buena experiencia,2025-11-03 05:42:03
24414,517322,108840,5,,2026-05-09 03:20:38
24415,120786,61323,3,Se requiere seguimiento,2026-05-25 20:48:17
24416,204677,30388,5,Buena atencion,2026-05-26 23:59:59
24417,216671,33983,2,Buena atencion,2026-01-27 22:21:59
24418,85048,62757,4,,2026-05-03 15:47:34
24419,49981,71317,3,No solucionaron del todo,2026-02-13 21:22:31
24420,582818,44783,4,,2026-04-30 02:43:30
24421,71241,11667,3,Atencion rapida,2026-05-07 03:56:26
24422,204307,22890,5,Caso resuelto,2026-01-08 22:58:13
24423,270136,26744,3,Proceso claro,2025-12-31 15:48:18
24424,274492,109249,4,,2025-07-07 18:17:29
24425,300927,112101,4,Se requiere seguimiento,2026-02-11 16:42:03
24426,599829,37444,5,Muy buena experiencia,2025-06-14 16:40:03
24427,339825,88458,3,Esperaba mas,2025-09-28 21:59:51
24428,169005,27856,4,Tiempo de espera alto,2026-05-26 23:59:59
24429,416789,51102,4,,2026-02-08 05:19:46
24430,6821,99198,3,Quedo pendiente,2025-11-19 14:20:05
24431,513733,112251,4,Muy buena experiencia,2026-04-09 02:58:50
24432,3188,42707,2,,2026-02-25 23:41:14
24433,354278,29162,4,Muy buena experiencia,2025-10-17 00:22:46
24434,2554,22990,2,,2026-05-26 22:04:05
24435,105060,119329,4,,2025-10-03 20:35:06
24436,407001,116142,5,Proceso claro,2026-05-19 19:55:33
24437,494143,44895,2,,2025-11-21 06:13:23
24438,340377,33285,3,Proceso claro,2025-12-21 14:24:55
24439,335852,60967,5,Muy buena experiencia,2026-01-16 12:19:39
24440,28271,11356,3,,2025-09-13 14:11:21
24441,606187,56062,5,Quedo pendiente,2026-03-21 01:06:27
24442,475171,43799,4,Tiempo de espera alto,2025-10-29 10:33:23
24443,497478,74237,5,,2026-03-17 02:56:20
24444,313133,7375,3,Caso resuelto,2025-10-27 04:45:07
24445,521554,117098,5,,2026-01-07 17:20:33
24446,403171,41191,4,,2025-09-03 08:54:00
24447,565739,23545,4,Se requiere seguimiento,2025-11-01 13:08:53
24448,289479,120791,3,No solucionaron del todo,2025-09-27 15:42:43
24449,98292,74499,3,,2025-07-31 14:55:18
24450,322108,116922,3,Quedo pendiente,2026-02-04 14:10:10
24451,319920,8015,3,Muy buena experiencia,2025-06-30 16:59:41
24452,30378,68942,2,Atencion rapida,2025-09-26 20:20:24
24453,389254,55303,4,No solucionaron del todo,2026-01-04 05:48:48
24454,185047,32216,3,Quedo pendiente,2025-09-01 15:07:30
24455,547338,79304,5,No solucionaron del todo,2025-07-25 16:16:54
24456,157441,65200,5,No solucionaron del todo,2026-01-09 15:07:16
24457,330562,19481,3,Tiempo de espera alto,2026-05-15 10:16:49
24458,255290,106974,4,Se requiere seguimiento,2025-11-22 10:57:48
24459,104242,131,3,,2025-08-03 08:38:04
24460,186501,50242,5,,2025-08-01 11:46:33
24461,448927,38147,4,Muy buena experiencia,2025-10-03 05:39:55
24462,152611,90481,3,Esperaba mas,2026-04-26 09:09:14
24463,434014,27347,1,,2026-03-20 23:57:47
24464,607624,119010,3,Caso resuelto,2025-06-18 15:35:11
24465,437443,89945,4,Muy buena experiencia,2025-06-21 01:21:51
24466,479645,56280,2,Asesor amable,2026-05-17 11:10:08
24467,233924,76683,2,Quedo pendiente,2026-01-04 01:42:07
24468,213692,79328,3,,2025-11-09 04:46:43
24469,559983,24934,5,,2026-02-21 12:35:17
24470,269792,23524,2,Se requiere seguimiento,2025-11-14 10:40:38
24471,338138,5012,4,Buena atencion,2026-05-06 20:41:41
24472,567109,78447,3,,2025-12-23 02:29:35
24473,467718,41344,3,,2026-03-22 00:54:25
24474,276995,102984,4,Servicio regular,2026-04-12 12:35:54
24475,417007,118712,5,Asesor amable,2025-10-30 13:57:29
24476,61962,68864,2,Caso resuelto,2026-02-08 23:43:36
24477,489502,99811,1,Quedo pendiente,2025-11-12 03:20:41
24478,210762,47513,2,Muy buena experiencia,2026-05-03 07:21:37
24479,520184,97309,5,Buena atencion,2025-12-29 03:49:50
24480,319024,46540,4,,2025-08-30 05:30:46
24481,125633,34290,3,Tiempo de espera alto,2025-07-27 02:52:49
24482,117981,27688,3,,2025-10-29 18:10:58
24483,10514,113045,2,,2025-11-23 14:17:51
24484,328938,51613,4,Esperaba mas,2026-01-27 15:34:21
24485,153509,1221,3,,2025-11-02 04:56:16
24486,384153,36943,2,Buena atencion,2026-04-25 23:51:07
24487,597227,123944,3,Atencion rapida,2026-02-04 05:33:59
24488,200852,76772,3,No solucionaron del todo,2026-02-25 20:23:40
24489,462075,41908,5,Quedo pendiente,2025-06-14 13:45:28
24490,203569,27799,5,Esperaba mas,2026-04-01 16:06:16
24491,318360,79933,4,Se requiere seguimiento,2025-12-04 12:49:56
24492,599635,59676,4,Proceso claro,2026-04-15 17:44:54
24493,619123,84591,3,No solucionaron del todo,2026-05-26 23:59:59
24494,518335,22493,5,Esperaba mas,2025-11-22 07:13:45
24495,628302,49768,2,Servicio regular,2025-08-28 00:23:31
24496,576696,51611,3,Quedo pendiente,2025-09-03 05:57:06
24497,628219,83482,4,Quedo pendiente,2026-05-17 04:17:09
24498,156325,111698,2,No solucionaron del todo,2026-04-12 01:48:33
24499,268515,46984,2,,2025-08-08 15:51:49
24500,209800,46456,2,,2025-09-28 04:34:40
24501,241982,84411,4,Atencion rapida,2026-05-04 09:39:47
24502,325462,29886,3,Esperaba mas,2025-12-26 10:25:11
24503,199979,48603,2,Esperaba mas,2025-08-17 04:11:19
24504,187209,56201,2,No solucionaron del todo,2026-05-13 02:17:07
24505,222028,109470,4,Caso resuelto,2026-02-26 12:35:32
24506,619955,611,3,Servicio regular,2026-01-23 12:01:00
24507,240419,109975,5,Se requiere seguimiento,2025-08-02 08:28:38
24508,109867,76094,2,Se requiere seguimiento,2026-01-28 23:51:14
24509,624921,46203,4,Asesor amable,2025-11-27 12:29:34
24510,519679,11552,4,Esperaba mas,2025-07-31 00:26:15
24511,469433,46081,5,Quedo pendiente,2025-11-12 22:57:15
24512,399756,33707,2,Quedo pendiente,2026-04-03 02:04:28
24513,395469,104986,4,Quedo pendiente,2026-01-05 17:09:16
24514,185431,13851,3,No solucionaron del todo,2025-10-24 14:43:37
24515,417983,108291,5,,2026-02-15 06:26:56
24516,196452,38126,3,No solucionaron del todo,2025-11-24 02:02:40
24517,231996,51817,2,Tiempo de espera alto,2026-05-26 23:59:59
24518,454263,6792,4,,2026-01-02 01:51:17
24519,122601,43455,4,Buena atencion,2026-01-07 23:39:34
24520,398670,32704,5,Se requiere seguimiento,2025-07-23 09:06:53
24521,493323,90260,3,Atencion rapida,2026-01-06 21:27:31
24522,307290,72483,3,Muy buena experiencia,2026-02-25 06:01:15
24523,246771,33999,4,Servicio regular,2026-03-18 05:26:20
24524,140948,37757,5,,2025-07-23 18:57:34
24525,125027,84632,4,Caso resuelto,2025-11-28 16:11:01
24526,462628,22910,5,Caso resuelto,2026-01-13 04:38:21
24527,2054,80699,4,Esperaba mas,2026-05-24 05:46:57
24528,620517,23776,5,Caso resuelto,2025-09-30 08:44:37
24529,319516,53574,3,Buena atencion,2026-05-23 05:38:40
24530,270530,24905,5,Quedo pendiente,2025-12-12 10:01:13
24531,415005,94149,4,Esperaba mas,2025-08-27 18:29:57
24532,512218,71203,3,Muy buena experiencia,2025-06-26 22:39:09
24533,211992,78985,3,Se requiere seguimiento,2026-01-15 03:28:37
24534,20898,59042,1,Buena atencion,2025-11-20 08:38:08
24535,377934,41870,4,,2025-08-04 16:20:05
24536,602464,100682,4,,2026-03-04 18:59:49
24537,383452,121037,4,Atencion rapida,2026-01-03 13:06:29
24538,478288,26937,3,,2025-09-12 16:29:47
24539,563091,87726,2,Se requiere seguimiento,2026-05-05 07:44:22
24540,218777,36091,4,,2025-11-08 03:00:45
24541,164492,52080,3,Tiempo de espera alto,2025-12-24 12:10:13
24542,350873,120231,5,,2026-03-05 09:45:28
24543,562337,98142,3,Caso resuelto,2025-08-21 08:49:12
24544,142085,89641,5,,2025-10-15 04:04:55
24545,228500,2113,3,,2026-05-26 13:21:47
24546,172856,26508,4,,2026-02-24 15:06:26
24547,258052,58436,4,Muy buena experiencia,2025-07-10 22:10:52
24548,56499,40502,5,,2025-12-20 06:52:57
24549,121655,105333,2,,2026-04-30 22:23:13
24550,432843,106535,3,No solucionaron del todo,2025-06-10 07:15:39
24551,47969,29546,3,,2025-11-19 11:11:54
24552,582651,34724,3,Muy buena experiencia,2026-01-28 07:29:35
24553,372732,20109,3,Muy buena experiencia,2025-09-10 07:32:34
24554,12559,82890,2,Esperaba mas,2025-11-27 02:28:39
24555,284407,46664,5,Buena atencion,2026-03-19 10:43:36
24556,291887,44708,3,Atencion rapida,2026-01-18 11:03:10
24557,452980,35545,4,,2026-02-08 20:29:42
24558,453779,11013,3,,2025-10-14 18:47:37
24559,350958,56968,4,,2025-09-27 04:25:25
24560,407019,94630,3,Esperaba mas,2026-01-10 02:22:34
24561,493316,51993,2,Servicio regular,2025-09-28 16:12:20
24562,618498,106491,2,,2026-03-04 15:54:29
24563,246152,20177,4,Tiempo de espera alto,2026-05-03 18:20:44
24564,533539,11759,4,No solucionaron del todo,2026-04-09 05:16:23
24565,352806,58063,4,,2025-07-21 23:49:38
24566,152597,9828,2,,2026-03-16 20:50:05
24567,150433,63174,2,Atencion rapida,2025-06-13 03:58:24
24568,234331,36275,3,Buena atencion,2025-12-13 17:35:36
24569,406179,80830,3,Proceso claro,2025-08-18 18:00:06
24570,344149,114272,4,No solucionaron del todo,2025-06-25 14:04:23
24571,597814,111335,3,Proceso claro,2025-10-31 04:20:44
24572,163099,39816,3,Muy buena experiencia,2026-05-16 11:10:16
24573,198682,110457,2,Buena atencion,2025-11-25 04:34:52
24574,519868,109646,3,Tiempo de espera alto,2026-04-17 01:00:34
24575,589106,107163,2,Tiempo de espera alto,2025-08-01 12:57:46
24576,526272,107453,5,Se requiere seguimiento,2026-01-25 12:04:44
24577,498303,98587,5,Proceso claro,2026-01-05 14:53:19
24578,610168,98082,3,Proceso claro,2025-06-26 09:58:40
24579,166488,60320,4,Muy buena experiencia,2025-08-18 17:12:40
24580,213726,77941,3,,2026-03-29 23:54:23
24581,125319,51208,4,,2026-03-08 05:01:19
24582,218910,68444,5,Muy buena experiencia,2026-02-13 09:21:56
24583,373332,109485,3,,2025-11-28 23:31:32
24584,70464,55988,4,,2025-12-03 13:56:43
24585,315334,42096,3,,2025-11-16 11:32:08
24586,146795,23197,5,,2025-11-14 02:01:45
24587,138130,102347,5,No solucionaron del todo,2025-06-27 13:58:00
24588,54735,117499,2,Caso resuelto,2025-10-28 16:55:28
24589,381111,70503,4,Quedo pendiente,2026-02-26 16:20:16
24590,310587,121729,4,Atencion rapida,2025-08-24 09:17:20
24591,447050,87869,4,Se requiere seguimiento,2026-03-24 23:15:54
24592,198118,78852,3,,2025-09-27 16:59:51
24593,543870,26840,4,Caso resuelto,2026-01-20 23:17:24
24594,47577,28167,2,,2025-07-31 19:58:17
24595,237858,97264,3,,2025-08-04 17:51:25
24596,536414,17847,3,Caso resuelto,2026-05-15 07:27:41
24597,341153,95224,4,Se requiere seguimiento,2026-01-10 09:45:09
24598,242522,61873,3,Tiempo de espera alto,2026-03-30 22:08:51
24599,546173,70722,3,Muy buena experiencia,2026-03-16 12:23:06
24600,257072,82293,4,,2025-09-04 17:49:53
24601,278056,27391,5,Asesor amable,2026-01-24 10:19:21
24602,353206,111793,4,Muy buena experiencia,2025-09-04 01:34:28
24603,212023,66463,3,,2025-10-19 09:09:55
24604,137064,34689,3,Proceso claro,2025-11-18 17:38:28
24605,499574,17722,3,No solucionaron del todo,2026-03-10 02:58:43
24606,460508,26617,3,Tiempo de espera alto,2026-02-09 22:21:05
24607,124243,44851,3,Proceso claro,2026-03-31 20:34:02
24608,77464,30746,3,Buena atencion,2026-03-03 04:43:28
24609,446573,109651,5,Asesor amable,2026-02-23 22:55:11
24610,602413,85985,4,,2025-08-28 11:45:58
24611,158339,1324,2,,2025-06-19 17:03:11
24612,182358,32404,2,,2025-11-08 02:49:49
24613,452573,29481,3,Servicio regular,2025-11-16 19:17:17
24614,466140,69370,5,,2026-03-16 05:54:17
24615,494369,71935,4,Atencion rapida,2025-12-11 05:07:11
24616,200152,72849,3,Se requiere seguimiento,2026-01-29 08:42:46
24617,506747,50956,4,Tiempo de espera alto,2026-01-12 23:53:54
24618,437862,57904,4,Buena atencion,2025-06-15 21:00:36
24619,512263,4574,4,Tiempo de espera alto,2025-09-28 09:49:25
24620,531118,99340,3,,2025-09-21 09:50:42
24621,489030,53077,2,Tiempo de espera alto,2026-01-14 10:13:47
24622,196494,75702,3,Atencion rapida,2025-10-15 18:44:18
24623,594432,42513,3,,2026-04-08 04:57:58
24624,391765,87175,5,Atencion rapida,2025-11-06 21:28:36
24625,620010,96943,3,,2025-07-29 21:54:38
24626,541958,54793,3,Proceso claro,2025-06-19 05:56:22
24627,391311,46344,4,,2026-01-13 21:43:45
24628,260682,41962,2,Muy buena experiencia,2025-10-24 03:29:53
24629,563571,98836,4,,2026-01-09 14:29:24
24630,615261,74565,3,Proceso claro,2025-06-28 08:07:24
24631,397124,70874,4,Se requiere seguimiento,2025-08-24 08:07:28
24632,202845,12614,3,,2025-12-27 12:16:58
24633,553831,55963,3,Asesor amable,2026-01-18 05:54:06
24634,395123,120718,3,,2025-06-29 08:58:30
24635,184657,49222,2,Buena atencion,2025-07-07 20:25:11
24636,537144,23162,5,,2026-02-06 18:08:24
24637,340383,115470,3,Caso resuelto,2025-07-12 01:21:41
24638,324877,55122,4,,2025-09-12 13:28:28
24639,445505,83963,4,Quedo pendiente,2026-02-14 07:00:34
24640,427217,66582,4,Quedo pendiente,2025-09-05 08:05:46
24641,574591,50586,3,,2025-11-25 12:09:20
24642,41790,119804,5,Asesor amable,2025-08-05 13:31:44
24643,155849,20978,3,,2025-08-14 08:53:12
24644,248504,103776,4,No solucionaron del todo,2026-05-18 09:34:05
24645,308469,38385,5,,2026-05-01 08:44:45
24646,176006,56282,4,,2026-01-11 00:29:40
24647,570270,73991,5,Quedo pendiente,2026-02-02 19:08:12
24648,430950,37760,4,,2025-10-04 10:47:21
24649,98325,42727,3,Asesor amable,2025-08-19 11:12:17
24650,477019,99464,3,Buena atencion,2025-07-03 03:49:42
24651,142200,70309,3,,2026-02-22 22:14:48
24652,471404,24628,4,,2026-01-22 08:13:41
24653,112488,89650,3,Quedo pendiente,2025-08-12 21:11:45
24654,508003,59615,4,,2026-01-13 17:48:27
24655,479553,83631,4,,2026-01-13 07:36:16
24656,516551,19473,3,Atencion rapida,2026-03-15 16:38:37
24657,331179,62478,3,,2026-04-11 20:45:32
24658,540015,27354,4,Caso resuelto,2025-07-16 02:07:22
24659,626692,65402,4,,2025-07-22 22:58:24
24660,148526,101677,3,,2026-02-25 02:57:14
24661,589916,73977,5,Proceso claro,2025-11-25 06:22:20
24662,239074,35731,4,Quedo pendiente,2026-04-13 00:11:06
24663,93929,39248,4,,2025-11-01 02:08:35
24664,532432,51408,3,Servicio regular,2025-08-15 19:34:17
24665,104780,44341,3,,2025-09-01 23:02:16
24666,511069,65753,3,Caso resuelto,2026-04-18 23:17:06
24667,571203,21661,3,,2025-07-26 05:03:46
24668,543569,71042,3,,2026-04-04 09:39:59
24669,258846,20640,4,,2025-06-26 16:54:17
24670,486291,70926,5,Se requiere seguimiento,2026-01-28 21:59:39
24671,200589,32065,2,Buena atencion,2026-04-25 10:31:15
24672,453616,50057,3,Servicio regular,2026-03-05 12:31:08
24673,383324,121889,2,,2025-12-19 18:39:56
24674,187380,100637,4,,2026-03-06 01:35:55
24675,545668,51338,4,,2025-09-29 16:30:27
24676,222244,4505,4,Esperaba mas,2025-08-04 15:44:08
24677,341189,120409,3,,2025-06-12 22:48:15
24678,212957,105644,3,Atencion rapida,2025-11-06 14:51:16
24679,81514,39504,4,,2025-10-15 08:44:24
24680,585611,48373,2,Proceso claro,2025-11-12 06:24:23
24681,165469,13954,3,Atencion rapida,2026-05-11 15:10:42
24682,272434,70671,5,,2025-11-12 22:32:44
24683,449347,87996,3,Muy buena experiencia,2026-03-11 08:13:30
24684,505264,40766,5,Muy buena experiencia,2025-07-22 20:23:12
24685,535827,77153,5,,2025-09-27 20:12:34
24686,356588,55860,3,Atencion rapida,2026-01-30 05:20:22
24687,542872,22722,5,Servicio regular,2025-10-12 08:56:41
24688,562071,102910,4,Esperaba mas,2026-04-10 21:31:25
24689,476826,78344,2,,2025-08-16 00:21:33
24690,439153,94042,3,Proceso claro,2025-11-07 21:54:46
24691,452617,96928,4,,2025-11-28 03:53:13
24692,80046,13068,3,No solucionaron del todo,2025-09-11 03:37:34
24693,253227,107960,3,Quedo pendiente,2025-06-12 02:26:26
24694,614908,98300,3,,2026-03-18 16:20:57
24695,285649,123771,4,No solucionaron del todo,2025-09-19 10:58:13
24696,547081,78249,5,No solucionaron del todo,2026-05-23 08:08:25
24697,349470,114523,3,Muy buena experiencia,2025-06-08 16:17:02
24698,280875,121378,3,,2025-08-20 11:04:01
24699,10565,109328,3,,2026-03-11 19:28:57
24700,279965,99741,3,,2025-06-21 20:19:09
24701,245745,44451,2,,2025-06-19 03:55:59
24702,480182,6221,2,Servicio regular,2025-10-21 19:22:23
24703,148259,83164,5,,2025-06-04 19:34:05
24704,536066,6714,2,Buena atencion,2026-04-09 18:59:08
24705,4932,10542,4,,2026-02-23 00:56:19
24706,7348,22804,4,Buena atencion,2026-01-09 20:05:58
24707,574230,30351,4,,2025-07-17 22:23:55
24708,459277,36848,4,No solucionaron del todo,2026-03-06 06:16:21
24709,176082,54560,3,,2025-08-07 22:18:19
24710,198141,90139,5,,2025-07-10 18:13:16
24711,192912,8463,3,Buena atencion,2025-09-22 09:13:37
24712,543945,91242,3,Proceso claro,2026-02-27 22:09:37
24713,419492,106080,5,,2025-08-22 18:52:42
24714,522167,104408,4,Proceso claro,2025-08-26 15:42:35
24715,230013,124207,3,Tiempo de espera alto,2025-11-25 10:09:04
24716,174784,116330,4,Se requiere seguimiento,2026-05-02 23:50:18
24717,296675,57478,4,Atencion rapida,2025-10-29 22:37:37
24718,481997,28182,3,Buena atencion,2025-09-15 15:20:58
24719,247258,7604,3,,2025-10-06 02:57:58
24720,596070,74544,4,Muy buena experiencia,2025-06-23 09:28:20
24721,430284,30653,3,,2025-12-22 19:55:53
24722,169174,77536,5,Esperaba mas,2025-09-10 04:32:33
24723,577768,74830,3,Quedo pendiente,2025-08-19 23:21:45
24724,31674,40478,2,Buena atencion,2025-10-21 13:44:51
24725,621517,68686,3,Quedo pendiente,2025-12-04 22:39:13
24726,570217,90023,3,No solucionaron del todo,2026-01-25 15:22:25
24727,597989,91209,3,Buena atencion,2026-03-21 19:02:19
24728,98848,77464,5,,2026-04-24 01:04:42
24729,452759,46240,4,,2025-11-26 10:52:46
24730,538567,67608,4,Atencion rapida,2026-01-21 06:22:41
24731,190599,98406,3,,2025-10-04 06:21:36
24732,38374,81472,2,Se requiere seguimiento,2026-01-24 19:10:39
24733,402899,107327,4,,2025-10-11 08:49:26
24734,22728,122548,4,Tiempo de espera alto,2025-11-02 09:07:13
24735,6473,72313,5,Se requiere seguimiento,2025-10-23 16:19:11
24736,203083,47875,4,No solucionaron del todo,2026-02-03 06:00:39
24737,590046,6444,3,,2026-01-08 01:32:21
24738,268050,15865,4,No solucionaron del todo,2026-05-26 23:59:59
24739,403072,76276,3,Servicio regular,2025-07-24 08:16:05
24740,194719,97149,5,Buena atencion,2025-12-26 01:54:20
24741,520676,49576,3,Servicio regular,2025-11-25 17:11:19
24742,405600,15746,4,No solucionaron del todo,2025-09-18 21:42:50
24743,39252,73160,3,Proceso claro,2025-09-27 19:24:49
24744,240306,72467,3,,2026-03-28 17:31:03
24745,445974,3972,4,,2025-12-18 02:32:27
24746,210028,91544,3,Esperaba mas,2026-03-20 04:00:38
24747,231537,15534,3,Caso resuelto,2025-07-31 11:58:27
24748,296000,88513,4,Caso resuelto,2025-10-03 06:15:12
24749,302731,583,3,Se requiere seguimiento,2025-11-12 17:36:18
24750,609398,63895,3,,2025-09-24 03:27:53
24751,424124,6005,4,Quedo pendiente,2025-12-04 04:32:16
24752,36401,54683,3,Tiempo de espera alto,2026-01-16 04:40:58
24753,408305,66023,5,Quedo pendiente,2026-02-03 08:12:28
24754,20219,28214,3,Asesor amable,2026-02-23 22:10:52
24755,177426,13029,5,No solucionaron del todo,2025-09-05 18:40:36
24756,282250,27855,3,,2025-12-27 03:32:14
24757,187647,51588,2,Quedo pendiente,2026-01-08 14:37:22
24758,391288,47442,3,Caso resuelto,2025-07-16 21:08:35
24759,625733,8837,4,,2026-05-02 10:20:36
24760,399922,21723,3,,2026-02-11 19:54:23
24761,404328,55517,5,Se requiere seguimiento,2026-05-17 13:21:12
24762,474863,11786,4,Tiempo de espera alto,2026-01-16 03:59:32
24763,438215,116726,4,Quedo pendiente,2026-01-05 01:07:10
24764,81787,75569,3,Buena atencion,2026-02-17 12:39:56
24765,506830,36582,5,Asesor amable,2026-04-07 22:12:08
24766,252897,109611,4,No solucionaron del todo,2026-01-06 20:55:43
24767,484515,67688,4,Se requiere seguimiento,2026-01-24 12:44:21
24768,160057,54293,2,Buena atencion,2026-04-04 05:23:04
24769,38174,3358,3,Proceso claro,2025-07-16 08:36:10
24770,526164,85156,4,Proceso claro,2025-09-19 16:00:09
24771,543608,33180,1,Esperaba mas,2026-03-23 09:58:43
24772,358278,27191,4,No solucionaron del todo,2025-06-26 17:10:35
24773,573531,4595,4,,2025-09-06 01:50:44
24774,151038,71126,2,Quedo pendiente,2025-08-28 09:01:05
24775,212408,77669,3,Tiempo de espera alto,2025-06-26 02:27:14
24776,409078,84051,4,Quedo pendiente,2026-05-01 14:56:23
24777,252256,74856,4,Caso resuelto,2025-09-29 16:58:21
24778,242568,109790,3,No solucionaron del todo,2026-02-11 08:30:32
24779,297833,51772,4,Atencion rapida,2025-07-03 15:08:25
24780,608100,112191,4,,2026-01-30 22:28:14
24781,53119,31178,2,Atencion rapida,2025-09-21 21:14:52
24782,154536,32692,2,Caso resuelto,2026-01-15 09:45:00
24783,617135,17357,4,,2025-11-12 15:56:40
24784,483546,66259,3,Proceso claro,2025-08-12 07:39:57
24785,620925,81013,3,,2025-10-06 21:26:56
24786,346577,24099,3,,2025-12-06 09:12:29
24787,268638,80174,2,Se requiere seguimiento,2025-07-23 06:10:59
24788,199150,69368,3,Asesor amable,2026-04-26 07:26:37
24789,73885,37705,4,Servicio regular,2025-07-28 17:50:32
24790,614008,68446,4,,2026-04-09 05:21:16
24791,965,24619,2,Asesor amable,2025-08-01 05:25:57
24792,125405,51841,1,,2025-11-28 09:31:33
24793,154224,59365,4,,2025-12-09 23:02:39
24794,354179,17780,4,Asesor amable,2025-06-29 10:51:51
24795,99820,37533,2,Quedo pendiente,2025-08-15 09:02:43
24796,437592,76197,4,Proceso claro,2025-09-28 04:01:56
24797,418994,29329,2,Atencion rapida,2025-12-13 15:00:21
24798,455225,77840,5,Asesor amable,2025-11-20 01:28:21
24799,369047,2737,4,Esperaba mas,2025-06-13 16:00:12
24800,508052,97222,4,Se requiere seguimiento,2026-04-10 03:47:42
24801,424121,85178,4,,2026-04-08 19:44:49
24802,424804,120848,3,Proceso claro,2025-10-26 13:58:55
24803,142045,60688,2,Servicio regular,2026-05-17 00:58:07
24804,126838,51112,4,Se requiere seguimiento,2025-09-17 11:01:13
24805,144519,5758,3,Esperaba mas,2026-01-20 17:18:34
24806,170650,105396,5,,2025-11-15 17:27:34
24807,200285,29502,5,Se requiere seguimiento,2026-04-20 12:16:59
24808,206797,97208,5,Muy buena experiencia,2025-12-20 22:49:51
24809,48310,52098,3,,2026-02-05 11:16:25
24810,321513,3571,3,Buena atencion,2025-11-24 19:33:13
24811,544805,31586,5,,2025-07-20 15:16:13
24812,375914,87555,5,Quedo pendiente,2026-05-04 15:45:23
24813,47007,112881,2,,2025-06-06 02:29:07
24814,538699,31336,3,,2025-10-06 19:34:56
24815,29787,32537,3,,2025-12-23 17:52:33
24816,159802,81997,2,Muy buena experiencia,2026-01-29 11:49:14
24817,529727,22574,4,Buena atencion,2026-03-31 10:28:40
24818,331555,102472,2,Asesor amable,2026-02-06 12:43:25
24819,87066,19425,3,No solucionaron del todo,2025-07-30 11:09:13
24820,501129,27650,4,Muy buena experiencia,2026-01-12 11:39:26
24821,411618,11094,3,Se requiere seguimiento,2026-01-29 08:43:09
24822,452914,24127,4,Servicio regular,2025-12-26 17:49:42
24823,315550,103274,4,,2025-12-03 18:01:22
24824,599180,63182,4,Caso resuelto,2025-10-06 10:05:39
24825,258435,67878,4,Quedo pendiente,2026-02-14 21:11:38
24826,476289,22603,4,,2025-12-18 22:06:00
24827,25717,85001,3,,2025-06-14 02:27:22
24828,130869,19070,3,,2026-05-26 23:59:59
